id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_110,Afschrijving Machines Heru,110,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_220,Gereedschappen,220,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_230,Afschr. Gereedschappen,230,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4002,Management fee,4002,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4520,Transportkosten,4520,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8059,Kostp. Containers,8059,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_9010,Faktuur inboekingsverschillen,9010,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8019,Omzet Brandkosten,8019,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8030,Omzet Transport,8030,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4190,Overige personeelskosten,4190,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1160,Rekening-courant Iron Maiden,1160,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1635,R/C Staal Antillen Heru Fin. & Inv.,1635,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1660,Tussenrekening Vracht,1660,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1661,Tussenrekening invoerrechten,1661,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1662,Tussenrekening Lossing,1662,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1740,Diverse inhoudingen personeel,1740,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1750,Netto salarissen,1750,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1751,Zaterdagwerkzaamheden,1751,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1755,Te reserveren gratificaties,1755,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1760,Vakantiegelden,1760,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1762,Adviseursbeloning,1762,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1880,Accountantskosten,1880,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1890,Diverse Schulden,1890,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1120,Waarborgsommen,1120,account.data_account_type_prepayments,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1125,Vooruitbetaalde verzekeringen,1125,account.data_account_type_prepayments,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1180,Overige Vorderingen,1180,account.data_account_type_prepayments,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1480,Vraagposten,1480,account.data_account_type_prepayments,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1490,Kruisposten,1490,account.data_account_type_prepayments,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8001,Omzet Plat/Vierkant/Rond,8001,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8002,Omzet T-ijzer/Hoekstaal,8002,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8003,Omzet HEA Balkstaal,8003,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8004,Omzet HEB Balkstaal,8004,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8005,Omzet IPE Balkstaal,8005,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8006,Omzet UNP Balkstaal,8006,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8007,Omzet Zwarteplaten,8007,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8008,Omzet Tranenplaten,8008,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8009,Omzet Gegalv. & Gp platen,8009,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8010,Omzet Betonstaal,8010,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8011,Omzet Binddraad,8011,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8012,Omzet Betonmat,8012,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8013,Omzet Kokerprofielen,8013,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8014,Omzet Gegalv. Pijpen,8014,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8015,Omzet Zwarte Pijpen,8015,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8016,Omzet Betonblok/SP/UR/,8016,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8026,Omzet Overige,8026,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8052,Omzet RVS,8052,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8053,Omzet ALU,8053,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8081,Omzet hekwerken,8081,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4000,Salarissen,400011,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4001,SVB Loonderving,4001,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4010,Overuren,4010,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4014,Zaterdagvergoeding,4014,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4015,Etenvergoeding,4015,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4016,Ziektedagen/absentie,4016,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4020,Vakantiegeld,4020,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4022,Reservering vakantiegeld,4022,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4023,Reservering 13de maand,4023,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4024,Uitbetaalde vakantiedagen,4024,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4030,Gratificaties,4030,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4100,Premie Cessantia,410011,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4110,Premie AOV/AWW,4110,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4111,Premie SVB ZV WG,4111,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4112,Premie SVB OV WG,4112,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4113,Premie AVBZ WG,4113,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4114,Premie BVZ,4114,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4118,Verzekering personeel,4118,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4540,Advertentie kosten,4540,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4550,Representatie kosten,4550,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4560,Reis- en verblijfskosten,4560,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_185,Vorkhef truck 5 ton,185,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_186,Afschr. Vorkhef truck 5 ton,186,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_190,Toyota Forklift diesel,190,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_191,Afschr. Forklift,191,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_196,Nissan Kicks,196,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_197,Afschrijving Nissan Kicks,197,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_198,Vorklift Metalworks,198,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_199,Afschr. Vorklift Metalworks,199,account.data_account_type_depreciation,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3001,Vrrd. Plat/Vierkant/Rond,3001,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3002,Vrrd. T-ijzer/Hoekstaal,3002,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3003,Vrrd. HEA Balkstaal,3003,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3004,Vrrd. HEB Balken,3004,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3005,Vrrd. IPE Balkstaal,3005,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3006,Vrrd. UNP Balkstaal,3006,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3007,Vrrd. Zwarteplaten,3007,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3008,Vrrd. Tranenplaten,3008,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3009,Vrrd. Gegalvaniseerd & Geperforeerde platen,3009,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3010,Vrrd. Betonstaal,3010,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3011,Vrrd. Binddraad,3011,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3012,Vrrd. Betonmatten,3012,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3013,Vrrd. Kokerprofielen,3013,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3014,Vrrd. Gegalv. pijpen,3014,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3015,Vrrd. Zwarte Pijpen,3015,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3016,Vrrd. Betonblokjes/SP/UR/,3016,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3017,Vrrd. Overige,3017,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3025,Vrrd. Roestvrij staal,3025,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3026,Vrrd. Aluminium,3026,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3027,Vrrd. Hekwerken,3027,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3090,Voorziening Voorraad,3090,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_1800,Voorzieningen latente belastingen,1800,account.data_account_type_current_liabilities,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3030,Werken Heru,3030,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_3050,Voorraad Heru,3050,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8990,Winstbelasting,8990,account.data_account_off_sheet,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
